studyno,version,caseno,year,country,weight_g,v241,religion,abnotjust
4800,"4.0.0 (2016-04-15)",3620,"2009","Great Britain",.7323928077123191,2,"Anglican",9
4800,"4.0.0 (2016-04-15)",3623,"2009","Great Britain",.7323928077123191,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3624,"2009","Great Britain",.7859194547405713,"never","Other Christian",10
4800,"4.0.0 (2016-04-15)",3626,"2009","Great Britain",.6790205204432702,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",3630,"2009","Great Britain",.9425397462447694,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3632,"2009","Great Britain",1.040183799197067,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3633,"2009","Great Britain",.8661983524200078,3,"No religion",8
4800,"4.0.0 (2016-04-15)",3640,"2009","Great Britain",1.040183799197067,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3646,"2009","Great Britain",.7323928077123191,2,"Anglican",9
4800,"4.0.0 (2016-04-15)",3648,"2009","Great Britain",.8661983524200078,6,"Other Christian",5
4800,"4.0.0 (2016-04-15)",3651,"2009","Great Britain",.8661983524200078,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",3656,"2009","Great Britain",.6790205204432702,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",3657,"2009","Great Britain",.7859194547405713,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",3661,"2009","Great Britain",1.500110953084694,7,"Catholic",4
4800,"4.0.0 (2016-04-15)",3664,"2009","Great Britain",.8661983524200078,7,"Catholic",4
4800,"4.0.0 (2016-04-15)",3668,"2009","Great Britain",1.299695014132564,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3673,"2009","Great Britain",.9425397462447694,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",3680,"2009","Great Britain",1.084849030222249,2,"No religion",9
4800,"4.0.0 (2016-04-15)",3687,"2009","Great Britain",.6790205204432702,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3697,"2009","Great Britain",1.209533274992583,8,"No religion",3
4800,"4.0.0 (2016-04-15)",3702,"2009","Great Britain",.9425397462447694,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3703,"2009","Great Britain",1.75475403187852,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3716,"2009","Great Britain",1.040183799197067,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3722,"2009","Great Britain",1.003008025971925,"always","No religion",1
4800,"4.0.0 (2016-04-15)",3726,"2009","Great Britain",1.209533274992583,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",3744,"2009","Great Britain",1.209533274992583,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3751,"2009","Great Britain",1.003008025971925,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",3758,"2009","Great Britain",.8661983524200078,"always","No religion",1
4800,"4.0.0 (2016-04-15)",3760,"2009","Great Britain",.8661983524200078,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3763,"2009","Great Britain",1.084849030222249,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3766,"2009","Great Britain",.9425397462447694,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3768,"2009","Great Britain",1.003008025971925,"always","No religion",1
4800,"4.0.0 (2016-04-15)",3772,"2009","Great Britain",1.209533274992583,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3774,"2009","Great Britain",1.299695014132564,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3777,"2009","Great Britain",1.040183799197067,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3779,"2009","Great Britain",.7323928077123191,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",3780,"2009","Great Britain",1.75475403187852,"always","No religion",1
4800,"4.0.0 (2016-04-15)",3782,"2009","Great Britain",1.003008025971925,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3788,"2009","Great Britain",1.084849030222249,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3802,"2009","Great Britain",1.209533274992583,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3818,"2009","Great Britain",1.003008025971925,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3820,"2009","Great Britain",.8661983524200078,"always","No religion",1
4800,"4.0.0 (2016-04-15)",3833,"2009","Great Britain",1.084849030222249,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3840,"2009","Great Britain",1.040183799197067,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",3842,"2009","Great Britain",1.040183799197067,2,"Anglican",9
4800,"4.0.0 (2016-04-15)",3846,"2009","Great Britain",.7323928077123191,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3852,"2009","Great Britain",1.040183799197067,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3853,"2009","Great Britain",1.500110953084694,"always","No religion",1
4800,"4.0.0 (2016-04-15)",3854,"2009","Great Britain",1.084849030222249,8,"No religion",3
4800,"4.0.0 (2016-04-15)",3856,"2009","Great Britain",.8661983524200078,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",3857,"2009","Great Britain",1.500110953084694,6,"No religion",5
4800,"4.0.0 (2016-04-15)",3858,"2009","Great Britain",.9425397462447694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3859,"2009","Great Britain",.9425397462447694,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3862,"2009","Great Britain",.7579958615031236,7,"Anglican",4
4800,"4.0.0 (2016-04-15)",3865,"2009","Great Britain",1.003008025971925,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3869,"2009","Great Britain",1.209533274992583,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3871,"2009","Great Britain",.6790205204432702,8,"No religion",3
4800,"4.0.0 (2016-04-15)",3872,"2009","Great Britain",.7579958615031236,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3874,"2009","Great Britain",1.209533274992583,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3876,"2009","Great Britain",.7323928077123191,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",3877,"2009","Great Britain",.9425397462447694,8,"No religion",3
4800,"4.0.0 (2016-04-15)",3881,"2009","Great Britain",1.500110953084694,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",3883,"2009","Great Britain",.9425397462447694,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3884,"2009","Great Britain",1.209533274992583,"always","No religion",1
4800,"4.0.0 (2016-04-15)",3886,"2009","Great Britain",.7323928077123191,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",3888,"2009","Great Britain",1.209533274992583,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",3890,"2009","Great Britain",.8661983524200078,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",3896,"2009","Great Britain",1.003008025971925,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",3900,"2009","Great Britain",.9425397462447694,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",3903,"2009","Great Britain",.7323928077123191,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3905,"2009","Great Britain",.8958804002394816,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3907,"2009","Great Britain",.8958804002394816,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",3910,"2009","Great Britain",.7859194547405713,"never","Other Christian",10
4800,"4.0.0 (2016-04-15)",3911,"2009","Great Britain",.8661983524200078,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3914,"2009","Great Britain",.8661983524200078,6,"No religion",5
4800,"4.0.0 (2016-04-15)",3919,"2009","Great Britain",.6790205204432702,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",3921,"2009","Great Britain",.7579958615031236,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3922,"2009","Great Britain",.9425397462447694,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3924,"2009","Great Britain",1.209533274992583,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",3934,"2009","Great Britain",.7323928077123191,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",3942,"2009","Great Britain",.7323928077123191,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",3947,"2009","Great Britain",.7323928077123191,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",3948,"2009","Great Britain",.9425397462447694,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",3954,"2009","Great Britain",1.040183799197067,8,"No religion",3
4800,"4.0.0 (2016-04-15)",3955,"2009","Great Britain",.7579958615031236,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",3957,"2009","Great Britain",1.500110953084694,6,"No religion",5
4800,"4.0.0 (2016-04-15)",3958,"2009","Great Britain",1.084849030222249,6,"No religion",5
4800,"4.0.0 (2016-04-15)",3985,"2009","Great Britain",1.040183799197067,2,"Anglican",9
4800,"4.0.0 (2016-04-15)",3988,"2009","Great Britain",.8958804002394816,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",3995,"2009","Great Britain",.6790205204432702,6,"Catholic",5
4800,"4.0.0 (2016-04-15)",4000,"2009","Great Britain",1.209533274992583,3,"No religion",8
4800,"4.0.0 (2016-04-15)",4007,"2009","Great Britain",1.084849030222249,6,"No religion",5
4800,"4.0.0 (2016-04-15)",4013,"2009","Great Britain",.8958804002394816,9,"No religion",2
4800,"4.0.0 (2016-04-15)",4021,"2009","Great Britain",1.500110953084694,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",4033,"2009","Great Britain",.8661983524200078,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",4038,"2009","Great Britain",1.299695014132564,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",4039,"2009","Great Britain",1.003008025971925,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",4043,"2009","Great Britain",1.500110953084694,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",4044,"2009","Great Britain",1.75475403187852,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",4045,"2009","Great Britain",.7859194547405713,3,"Other religion",8
4800,"4.0.0 (2016-04-15)",4049,"2009","Great Britain",1.75475403187852,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",4050,"2009","Great Britain",1.040183799197067,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",4054,"2009","Great Britain",1.75475403187852,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",4055,"2009","Great Britain",.7579958615031236,5,"Other Christian",6
4800,"4.0.0 (2016-04-15)",4057,"2009","Great Britain",.6790205204432702,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",4059,"2009","Great Britain",.8958804002394816,5,"Other Christian",6
4800,"4.0.0 (2016-04-15)",4063,"2009","Great Britain",1.500110953084694,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",4066,"2009","Great Britain",.8661983524200078,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",4068,"2009","Great Britain",1.299695014132564,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",4074,"2009","Great Britain",1.084849030222249,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",4078,"2009","Great Britain",1.003008025971925,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",4092,"2009","Great Britain",.7579958615031236,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",4104,"2009","Great Britain",.8661983524200078,7,"No religion",4
4800,"4.0.0 (2016-04-15)",4113,"2009","Great Britain",.8958804002394816,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",4117,"2009","Great Britain",1.040183799197067,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",4118,"2009","Great Britain",.8958804002394816,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4120,"2009","Great Britain",1.040183799197067,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",4124,"2009","Great Britain",.7579958615031236,"never","Other Christian",10
4800,"4.0.0 (2016-04-15)",4125,"2009","Great Britain",.9425397462447694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",4127,"2009","Great Britain",1.500110953084694,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",4128,"2009","Great Britain",.7579958615031236,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",4138,"2009","Great Britain",1.209533274992583,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",4141,"2009","Great Britain",1.209533274992583,5,"No religion",6
4800,"4.0.0 (2016-04-15)",4145,"2009","Great Britain",.6790205204432702,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",4154,"2009","Great Britain",.8661983524200078,6,"No religion",5
4800,"4.0.0 (2016-04-15)",4167,"2009","Great Britain",1.040183799197067,"always","No religion",1
4800,"4.0.0 (2016-04-15)",4168,"2009","Great Britain",1.209533274992583,7,"Anglican",4
4800,"4.0.0 (2016-04-15)",4170,"2009","Great Britain",.8661983524200078,5,"No religion",6
4800,"4.0.0 (2016-04-15)",4176,"2009","Great Britain",1.084849030222249,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4177,"2009","Great Britain",.9425397462447694,9,"No religion",2
4800,"4.0.0 (2016-04-15)",4200,"2009","Great Britain",.7859194547405713,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4213,"2009","Great Britain",1.003008025971925,3,"No religion",8
4800,"4.0.0 (2016-04-15)",4214,"2009","Great Britain",.8661983524200078,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4218,"2009","Great Britain",.9425397462447694,4,"No religion",7
4800,"4.0.0 (2016-04-15)",4223,"2009","Great Britain",.7323928077123191,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4231,"2009","Great Britain",.7323928077123191,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4235,"2009","Great Britain",1.040183799197067,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4236,"2009","Great Britain",.7859194547405713,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4237,"2009","Great Britain",1.75475403187852,4,"No religion",7
4800,"4.0.0 (2016-04-15)",4240,"2009","Great Britain",.6790205204432702,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4243,"2009","Great Britain",1.500110953084694,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",4244,"2009","Great Britain",.8958804002394816,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",4245,"2009","Great Britain",1.084849030222249,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4246,"2009","Great Britain",.8958804002394816,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",4249,"2009","Great Britain",1.040183799197067,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",4252,"2009","Great Britain",.8958804002394816,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4254,"2009","Great Britain",.8958804002394816,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4255,"2009","Great Britain",.7859194547405713,2,"Other religion",9
4800,"4.0.0 (2016-04-15)",4258,"2009","Great Britain",.8958804002394816,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4259,"2009","Great Britain",.8958804002394816,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4260,"2009","Great Britain",1.040183799197067,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",4261,"2009","Great Britain",.7859194547405713,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",4267,"2009","Great Britain",.7323928077123191,6,"No religion",5
4800,"4.0.0 (2016-04-15)",4269,"2009","Great Britain",.9425397462447694,6,"No religion",5
4800,"4.0.0 (2016-04-15)",4273,"2009","Great Britain",.7859194547405713,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4306,"2009","Great Britain",.8958804002394816,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",4327,"2009","Great Britain",.8958804002394816,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",4329,"2009","Great Britain",.7579958615031236,7,"No religion",4
4800,"4.0.0 (2016-04-15)",4351,"2009","Great Britain",.9425397462447694,6,"No religion",5
4800,"4.0.0 (2016-04-15)",4354,"2009","Great Britain",.6790205204432702,7,"No religion",4
4800,"4.0.0 (2016-04-15)",4360,"2009","Great Britain",.7323928077123191,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4364,"2009","Great Britain",1.084849030222249,6,"No religion",5
4800,"4.0.0 (2016-04-15)",4365,"2009","Great Britain",.7859194547405713,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4375,"2009","Great Britain",.7859194547405713,4,"Other Christian",7
4800,"4.0.0 (2016-04-15)",4389,"2009","Great Britain",.8958804002394816,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",4416,"2009","Great Britain",.8661983524200078,6,"No religion",5
4800,"4.0.0 (2016-04-15)",4427,"2009","Great Britain",.7579958615031236,5,"No religion",6
4800,"4.0.0 (2016-04-15)",4431,"2009","Great Britain",1.299695014132564,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",4433,"2009","Great Britain",1.084849030222249,5,"No religion",6
4800,"4.0.0 (2016-04-15)",4439,"2009","Great Britain",1.084849030222249,8,"Catholic",3
4800,"4.0.0 (2016-04-15)",4449,"2009","Great Britain",1.299695014132564,"always","No religion",1
4800,"4.0.0 (2016-04-15)",4459,"2009","Great Britain",1.003008025971925,6,"No religion",5
4800,"4.0.0 (2016-04-15)",4460,"2009","Great Britain",1.003008025971925,"always","No religion",1
4800,"4.0.0 (2016-04-15)",4467,"2009","Great Britain",1.003008025971925,8,"No religion",3
4800,"4.0.0 (2016-04-15)",4475,"2009","Great Britain",1.084849030222249,8,"No religion",3
4800,"4.0.0 (2016-04-15)",4477,"2009","Great Britain",.7859194547405713,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4483,"2009","Great Britain",1.75475403187852,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",4486,"2009","Great Britain",1.299695014132564,8,"Catholic",3
4800,"4.0.0 (2016-04-15)",4487,"2009","Great Britain",1.003008025971925,8,"Catholic",3
4800,"4.0.0 (2016-04-15)",4507,"2009","Great Britain",1.003008025971925,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",4511,"2009","Great Britain",1.084849030222249,9,"No religion",2
4800,"4.0.0 (2016-04-15)",4515,"2009","Great Britain",1.500110953084694,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4518,"2009","Great Britain",.8958804002394816,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4520,"2009","Great Britain",.9425397462447694,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4543,"2009","Great Britain",1.003008025971925,5,"No religion",6
4800,"4.0.0 (2016-04-15)",4545,"2009","Great Britain",1.040183799197067,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",4554,"2009","Great Britain",.7859194547405713,3,"Catholic",8
4800,"4.0.0 (2016-04-15)",4559,"2009","Great Britain",.7323928077123191,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",4566,"2009","Great Britain",.8958804002394816,"always","No religion",1
4800,"4.0.0 (2016-04-15)",4596,"2009","Great Britain",.7579958615031236,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4601,"2009","Great Britain",1.209533274992583,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",4604,"2009","Great Britain",.7323928077123191,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",4605,"2009","Great Britain",.6790205204432702,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",4606,"2009","Great Britain",.8958804002394816,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",4609,"2009","Great Britain",.7859194547405713,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",4613,"2009","Great Britain",1.209533274992583,4,"Catholic",7
4800,"4.0.0 (2016-04-15)",4614,"2009","Great Britain",.6790205204432702,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",4616,"2009","Great Britain",1.209533274992583,7,"No religion",4
4800,"4.0.0 (2016-04-15)",4617,"2009","Great Britain",1.299695014132564,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",4618,"2009","Great Britain",1.299695014132564,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",4619,"2009","Great Britain",1.209533274992583,5,"No religion",6
4800,"4.0.0 (2016-04-15)",4626,"2009","Great Britain",1.003008025971925,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",4636,"2009","Great Britain",1.209533274992583,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4638,"2009","Great Britain",.9425397462447694,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",4640,"2009","Great Britain",.7323928077123191,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",4649,"2009","Great Britain",1.500110953084694,5,"Other Christian",6
4800,"4.0.0 (2016-04-15)",4653,"2009","Great Britain",1.75475403187852,7,"No religion",4
4800,"4.0.0 (2016-04-15)",4657,"2009","Great Britain",.7579958615031236,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4661,"2009","Great Britain",.8661983524200078,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",4667,"2009","Great Britain",.7859194547405713,6,"No religion",5
4800,"4.0.0 (2016-04-15)",4669,"2009","Great Britain",.7579958615031236,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4671,"2009","Great Britain",.7579958615031236,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4678,"2009","Great Britain",.7859194547405713,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",4681,"2009","Great Britain",1.209533274992583,2,"No religion",9
4800,"4.0.0 (2016-04-15)",4694,"2009","Great Britain",.7859194547405713,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",4695,"2009","Great Britain",.7579958615031236,9,"No religion",2
4800,"4.0.0 (2016-04-15)",4698,"2009","Great Britain",1.500110953084694,3,"No religion",8
4800,"4.0.0 (2016-04-15)",4699,"2009","Great Britain",.7323928077123191,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",4714,"2009","Great Britain",.6790205204432702,6,"No religion",5
4800,"4.0.0 (2016-04-15)",4722,"2009","Great Britain",1.299695014132564,9,"No religion",2
4800,"4.0.0 (2016-04-15)",4723,"2009","Great Britain",1.299695014132564,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4733,"2009","Great Britain",1.040183799197067,"never","Other Christian",10
4800,"4.0.0 (2016-04-15)",4735,"2009","Great Britain",.6790205204432702,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4736,"2009","Great Britain",.8958804002394816,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4737,"2009","Great Britain",1.500110953084694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",4743,"2009","Great Britain",.7859194547405713,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",4749,"2009","Great Britain",.7579958615031236,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",4751,"2009","Great Britain",1.500110953084694,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",4759,"2009","Great Britain",.8661983524200078,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4760,"2009","Great Britain",.8661983524200078,5,"Other Christian",6
4800,"4.0.0 (2016-04-15)",4764,"2009","Great Britain",.7859194547405713,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4765,"2009","Great Britain",1.040183799197067,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4767,"2009","Great Britain",.8958804002394816,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",4783,"2009","Great Britain",.7579958615031236,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",4791,"2009","Great Britain",1.003008025971925,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",4795,"2009","Great Britain",.7323928077123191,4,"Catholic",7
4800,"4.0.0 (2016-04-15)",4798,"2009","Great Britain",.7323928077123191,"never","Other Christian",10
4800,"4.0.0 (2016-04-15)",4803,"2009","Great Britain",1.500110953084694,6,"No religion",5
4800,"4.0.0 (2016-04-15)",4809,"2009","Great Britain",1.040183799197067,5,"No religion",6
4800,"4.0.0 (2016-04-15)",4810,"2009","Great Britain",1.209533274992583,9,"No religion",2
4800,"4.0.0 (2016-04-15)",4815,"2009","Great Britain",1.75475403187852,6,"No religion",5
4800,"4.0.0 (2016-04-15)",4818,"2009","Great Britain",.6790205204432702,"always","No religion",1
4800,"4.0.0 (2016-04-15)",4819,"2009","Great Britain",.7323928077123191,5,"No religion",6
4800,"4.0.0 (2016-04-15)",4820,"2009","Great Britain",1.084849030222249,9,"Anglican",2
4800,"4.0.0 (2016-04-15)",4822,"2009","Great Britain",.7859194547405713,"always","No religion",1
4800,"4.0.0 (2016-04-15)",4829,"2009","Great Britain",1.003008025971925,"always","No religion",1
4800,"4.0.0 (2016-04-15)",4840,"2009","Great Britain",.8661983524200078,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4843,"2009","Great Britain",.9425397462447694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",4844,"2009","Great Britain",.9425397462447694,8,"No religion",3
4800,"4.0.0 (2016-04-15)",4848,"2009","Great Britain",1.209533274992583,9,"Anglican",2
4800,"4.0.0 (2016-04-15)",4853,"2009","Great Britain",1.040183799197067,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",4854,"2009","Great Britain",.8661983524200078,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4858,"2009","Great Britain",.8958804002394816,2,"Anglican",9
4800,"4.0.0 (2016-04-15)",4860,"2009","Great Britain",.6790205204432702,5,"No religion",6
4800,"4.0.0 (2016-04-15)",4870,"2009","Great Britain",.8661983524200078,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",4871,"2009","Great Britain",.6790205204432702,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",4872,"2009","Great Britain",1.040183799197067,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",4877,"2009","Great Britain",.7323928077123191,5,"Other Christian",6
4800,"4.0.0 (2016-04-15)",4879,"2009","Great Britain",1.040183799197067,5,"No religion",6
4800,"4.0.0 (2016-04-15)",4880,"2009","Great Britain",1.209533274992583,5,"No religion",6
4800,"4.0.0 (2016-04-15)",4890,"2009","Great Britain",.7323928077123191,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",4898,"2009","Great Britain",1.209533274992583,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4903,"2009","Great Britain",1.040183799197067,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",4931,"2009","Great Britain",.6790205204432702,3,"No religion",8
4800,"4.0.0 (2016-04-15)",4939,"2009","Great Britain",1.209533274992583,8,"Other Christian",3
4800,"4.0.0 (2016-04-15)",4945,"2009","Great Britain",1.040183799197067,4,"No religion",7
4800,"4.0.0 (2016-04-15)",4966,"2009","Great Britain",.8958804002394816,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",4967,"2009","Great Britain",.7579958615031236,4,"Other religion",7
4800,"4.0.0 (2016-04-15)",4968,"2009","Great Britain",.7859194547405713,"never","No religion",10
4800,"4.0.0 (2016-04-15)",4972,"2009","Great Britain",1.209533274992583,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",4983,"2009","Great Britain",1.040183799197067,7,"No religion",4
4800,"4.0.0 (2016-04-15)",4988,"2009","Great Britain",.7323928077123191,5,"Other Christian",6
4800,"4.0.0 (2016-04-15)",4995,"2009","Great Britain",.7859194547405713,7,"Anglican",4
4800,"4.0.0 (2016-04-15)",4997,"2009","Great Britain",.9425397462447694,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",4999,"2009","Great Britain",.8661983524200078,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",5001,"2009","Great Britain",.9425397462447694,"never","No religion",10
4800,"4.0.0 (2016-04-15)",5011,"2009","Great Britain",.7579958615031236,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",5012,"2009","Great Britain",.7579958615031236,2,"Other religion",9
4800,"4.0.0 (2016-04-15)",5015,"2009","Great Britain",1.084849030222249,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",5021,"2009","Great Britain",1.209533274992583,5,"Other Christian",6
4800,"4.0.0 (2016-04-15)",5022,"2009","Great Britain",.9425397462447694,6,"Other religion",5
